year,genus,species,weight,plot_type
1980,Dipodomys,merriami,41,Spectab exclosure
1980,Dipodomys,merriami,40,Control
1980,Dipodomys,merriami,35,Spectab exclosure
1980,Dipodomys,ordii,56,Spectab exclosure
1980,Dipodomys,ordii,51,Spectab exclosure
1980,Dipodomys,spectabilis,147,Control
1980,Dipodomys,merriami,48,Control
1980,Dipodomys,merriami,43,Spectab exclosure
1980,Dipodomys,merriami,46,Rodent Exclosure
1980,Dipodomys,merriami,46,Control
1980,Dipodomys,merriami,35,Rodent Exclosure
1980,Dipodomys,spectabilis,148,Spectab exclosure
1980,Dipodomys,ordii,50,Spectab exclosure
1980,Dipodomys,spectabilis,NA,Control
1980,Dipodomys,merriami,49,Control
1980,Dipodomys,spectabilis,154,Spectab exclosure
1980,Dipodomys,merriami,47,Control
1980,Dipodomys,merriami,51,Rodent Exclosure
1980,Dipodomys,merriami,33,Control
1980,Dipodomys,spectabilis,149,Short-term Krat Exclosure
1980,Dipodomys,merriami,47,Control
1980,Dipodomys,spectabilis,152,Spectab exclosure
1980,Dipodomys,spectabilis,139,Spectab exclosure
1980,Dipodomys,merriami,44,Control
1980,Dipodomys,spectabilis,120,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,139,Spectab exclosure
1980,Dipodomys,merriami,42,Control
1980,Dipodomys,merriami,41,Rodent Exclosure
1980,Dipodomys,ordii,66,Spectab exclosure
1980,Dipodomys,merriami,46,Control
1980,Dipodomys,ordii,49,Spectab exclosure
1980,Dipodomys,merriami,35,Control
1980,Dipodomys,merriami,46,Control
1980,Dipodomys,spectabilis,123,Spectab exclosure
1980,Dipodomys,merriami,45,Spectab exclosure
1980,Dipodomys,spectabilis,127,Control
1980,Dipodomys,merriami,48,Control
1980,Dipodomys,ordii,49,Control
1980,Dipodomys,ordii,52,Control
1980,Dipodomys,merriami,51,Control
1980,Dipodomys,merriami,44,Control
1980,Dipodomys,spectabilis,126,Control
1980,Dipodomys,merriami,43,Control
1980,Dipodomys,merriami,32,Control
1980,Dipodomys,merriami,47,Control
1980,Dipodomys,spectabilis,129,Control
1980,Dipodomys,merriami,54,Control
1980,Dipodomys,merriami,40,Short-term Krat Exclosure
1980,Dipodomys,merriami,49,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,135,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,145,Short-term Krat Exclosure
1980,Dipodomys,merriami,51,Short-term Krat Exclosure
1980,Dipodomys,ordii,56,Short-term Krat Exclosure
1980,Dipodomys,merriami,43,Short-term Krat Exclosure
1980,Dipodomys,merriami,46,Control
1980,Dipodomys,merriami,41,Long-term Krat Exclosure
1980,Dipodomys,merriami,48,Long-term Krat Exclosure
1980,Dipodomys,merriami,41,Rodent Exclosure
1980,Dipodomys,merriami,49,Rodent Exclosure
1980,Dipodomys,spectabilis,118,Control
1980,Dipodomys,spectabilis,119,Control
1980,Dipodomys,ordii,50,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,131,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,134,Short-term Krat Exclosure
1980,Dipodomys,merriami,43,Long-term Krat Exclosure
1980,Dipodomys,merriami,52,Long-term Krat Exclosure
1980,Dipodomys,ordii,52,Long-term Krat Exclosure
1980,Dipodomys,merriami,43,Long-term Krat Exclosure
1980,Dipodomys,merriami,41,Long-term Krat Exclosure
1980,Dipodomys,merriami,48,Short-term Krat Exclosure
1980,Dipodomys,merriami,45,Short-term Krat Exclosure
1980,Dipodomys,merriami,44,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,133,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,151,Short-term Krat Exclosure
1980,Dipodomys,merriami,37,Long-term Krat Exclosure
1980,Dipodomys,merriami,45,Control
1980,Dipodomys,spectabilis,142,Control
1980,Dipodomys,merriami,49,Rodent Exclosure
1980,Dipodomys,merriami,56,Rodent Exclosure
1980,Dipodomys,merriami,29,Rodent Exclosure
1980,Dipodomys,merriami,52,Rodent Exclosure
1980,Dipodomys,merriami,44,Rodent Exclosure
1980,Dipodomys,spectabilis,130,Rodent Exclosure
1980,Dipodomys,spectabilis,131,Rodent Exclosure
1980,Dipodomys,merriami,48,Rodent Exclosure
1980,Dipodomys,merriami,47,Rodent Exclosure
1980,Dipodomys,merriami,40,Control
1980,Dipodomys,ordii,54,Control
1980,Dipodomys,spectabilis,137,Control
1980,Dipodomys,merriami,52,Control
1980,Dipodomys,merriami,48,Control
1980,Dipodomys,merriami,51,Short-term Krat Exclosure
1980,Dipodomys,merriami,40,Short-term Krat Exclosure
1980,Dipodomys,merriami,43,Control
1980,Dipodomys,spectabilis,120,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,127,Control
1980,Dipodomys,spectabilis,120,Control
1980,Dipodomys,merriami,60,Control
1980,Dipodomys,spectabilis,150,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,147,Short-term Krat Exclosure
1980,Dipodomys,spectabilis,140,Control
1980,Dipodomys,spectabilis,NA,Control
1980,Dipodomys,spectabilis,129,Control
1980,Dipodomys,spectabilis,130,Control
1980,Dipodomys,ordii,59,Control
1980,Dipodomys,merriami,31,Short-term Krat Exclosure
1980,Dipodomys,merriami,52,Control
1980,Dipodomys,merriami,46,Control
1980,Dipodomys,merriami,59,Control
1980,Dipodomys,merriami,44,Control
1980,Dipodomys,merriami,52,Short-term Krat Exclosure
1981,Dipodomys,merriami,34,Control
1981,Dipodomys,merriami,49,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,140,Control
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,merriami,38,Short-term Krat Exclosure
1981,Dipodomys,ordii,49,Rodent Exclosure
1981,Dipodomys,spectabilis,130,Control
1981,Dipodomys,ordii,57,Control
1981,Dipodomys,merriami,49,Rodent Exclosure
1981,Dipodomys,spectabilis,130,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,158,Short-term Krat Exclosure
1981,Dipodomys,ordii,57,Control
1981,Dipodomys,spectabilis,116,Control
1981,Dipodomys,merriami,34,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,131,Control
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,spectabilis,148,Control
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,ordii,46,Control
1981,Dipodomys,merriami,46,Rodent Exclosure
1981,Dipodomys,spectabilis,139,Control
1981,Dipodomys,spectabilis,120,Short-term Krat Exclosure
1981,Dipodomys,merriami,43,Rodent Exclosure
1981,Dipodomys,ordii,39,Spectab exclosure
1981,Dipodomys,merriami,51,Spectab exclosure
1981,Dipodomys,merriami,45,Spectab exclosure
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,ordii,45,Control
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,spectabilis,136,Long-term Krat Exclosure
1981,Dipodomys,spectabilis,121,Long-term Krat Exclosure
1981,Dipodomys,merriami,46,Long-term Krat Exclosure
1981,Dipodomys,merriami,40,Long-term Krat Exclosure
1981,Dipodomys,merriami,37,Control
1981,Dipodomys,merriami,55,Rodent Exclosure
1981,Dipodomys,merriami,48,Rodent Exclosure
1981,Dipodomys,merriami,41,Short-term Krat Exclosure
1981,Dipodomys,merriami,47,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,127,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,132,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,123,Short-term Krat Exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,spectabilis,148,Control
1981,Dipodomys,ordii,57,Control
1981,Dipodomys,spectabilis,124,Spectab exclosure
1981,Dipodomys,ordii,59,Spectab exclosure
1981,Dipodomys,merriami,47,Spectab exclosure
1981,Dipodomys,merriami,40,Spectab exclosure
1981,Dipodomys,merriami,48,Spectab exclosure
1981,Dipodomys,spectabilis,130,Rodent Exclosure
1981,Dipodomys,spectabilis,128,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,32,Control
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,spectabilis,138,Control
1981,Dipodomys,merriami,55,Control
1981,Dipodomys,merriami,53,Control
1981,Dipodomys,ordii,37,Spectab exclosure
1981,Dipodomys,spectabilis,150,Control
1981,Dipodomys,merriami,54,Control
1981,Dipodomys,merriami,47,Rodent Exclosure
1981,Dipodomys,spectabilis,156,Spectab exclosure
1981,Dipodomys,merriami,53,Control
1981,Dipodomys,spectabilis,135,Short-term Krat Exclosure
1981,Dipodomys,ordii,NA,Spectab exclosure
1981,Dipodomys,merriami,41,Control
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,spectabilis,144,Control
1981,Dipodomys,ordii,49,Spectab exclosure
1981,Dipodomys,merriami,33,Spectab exclosure
1981,Dipodomys,merriami,61,Control
1981,Dipodomys,ordii,43,Control
1981,Dipodomys,merriami,53,Control
1981,Dipodomys,merriami,56,Rodent Exclosure
1981,Dipodomys,spectabilis,142,Spectab exclosure
1981,Dipodomys,spectabilis,153,Spectab exclosure
1981,Dipodomys,merriami,52,Control
1981,Dipodomys,merriami,44,Control
1981,Dipodomys,merriami,NA,Control
1981,Dipodomys,merriami,33,Rodent Exclosure
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,ordii,41,Rodent Exclosure
1981,Dipodomys,merriami,42,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,137,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,132,Control
1981,Dipodomys,spectabilis,143,Control
1981,Dipodomys,spectabilis,139,Short-term Krat Exclosure
1981,Dipodomys,merriami,38,Control
1981,Dipodomys,spectabilis,130,Control
1981,Dipodomys,spectabilis,122,Short-term Krat Exclosure
1981,Dipodomys,merriami,35,Short-term Krat Exclosure
1981,Dipodomys,ordii,59,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,158,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,142,Control
1981,Dipodomys,spectabilis,147,Control
1981,Dipodomys,spectabilis,137,Control
1981,Dipodomys,merriami,55,Control
1981,Dipodomys,merriami,53,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,126,Control
1981,Dipodomys,merriami,37,Short-term Krat Exclosure
1981,Dipodomys,merriami,60,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,spectabilis,133,Short-term Krat Exclosure
1981,Dipodomys,merriami,55,Short-term Krat Exclosure
1981,Dipodomys,ordii,33,Control
1981,Dipodomys,merriami,47,Rodent Exclosure
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,spectabilis,47,Short-term Krat Exclosure
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,merriami,43,Rodent Exclosure
1981,Dipodomys,spectabilis,135,Control
1981,Dipodomys,spectabilis,147,Spectab exclosure
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,ordii,52,Spectab exclosure
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,merriami,41,Spectab exclosure
1981,Dipodomys,merriami,39,Rodent Exclosure
1981,Dipodomys,spectabilis,140,Control
1981,Dipodomys,ordii,51,Spectab exclosure
1981,Dipodomys,ordii,44,Spectab exclosure
1981,Dipodomys,spectabilis,130,Control
1981,Dipodomys,ordii,55,Spectab exclosure
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,merriami,53,Rodent Exclosure
1981,Dipodomys,ordii,52,Spectab exclosure
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,ordii,57,Control
1981,Dipodomys,spectabilis,133,Short-term Krat Exclosure
1981,Dipodomys,merriami,47,Rodent Exclosure
1981,Dipodomys,spectabilis,153,Spectab exclosure
1981,Dipodomys,ordii,47,Control
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,ordii,41,Spectab exclosure
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,ordii,59,Spectab exclosure
1981,Dipodomys,spectabilis,136,Spectab exclosure
1981,Dipodomys,spectabilis,120,Spectab exclosure
1981,Dipodomys,merriami,36,Rodent Exclosure
1981,Dipodomys,ordii,57,Control
1981,Dipodomys,spectabilis,153,Spectab exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,44,Control
1981,Dipodomys,merriami,39,Control
1981,Dipodomys,merriami,39,Control
1981,Dipodomys,ordii,49,Control
1981,Dipodomys,spectabilis,130,Spectab exclosure
1981,Dipodomys,merriami,49,Rodent Exclosure
1981,Dipodomys,merriami,47,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,142,Control
1981,Dipodomys,spectabilis,138,Control
1981,Dipodomys,merriami,39,Control
1981,Dipodomys,spectabilis,141,Control
1981,Dipodomys,merriami,44,Short-term Krat Exclosure
1981,Dipodomys,ordii,28,Control
1981,Dipodomys,merriami,54,Rodent Exclosure
1981,Dipodomys,merriami,39,Short-term Krat Exclosure
1981,Dipodomys,ordii,NA,Control
1981,Dipodomys,spectabilis,150,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,126,Control
1981,Dipodomys,merriami,56,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,120,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,135,Control
1981,Dipodomys,merriami,38,Short-term Krat Exclosure
1981,Dipodomys,merriami,42,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,66,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,141,Control
1981,Dipodomys,ordii,44,Control
1981,Dipodomys,merriami,52,Control
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,spectabilis,72,Short-term Krat Exclosure
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,merriami,43,Short-term Krat Exclosure
1981,Dipodomys,merriami,49,Spectab exclosure
1981,Dipodomys,ordii,50,Spectab exclosure
1981,Dipodomys,spectabilis,151,Long-term Krat Exclosure
1981,Dipodomys,spectabilis,82,Rodent Exclosure
1981,Dipodomys,merriami,50,Short-term Krat Exclosure
1981,Dipodomys,merriami,47,Spectab exclosure
1981,Dipodomys,merriami,45,Spectab exclosure
1981,Dipodomys,spectabilis,148,Control
1981,Dipodomys,spectabilis,131,Short-term Krat Exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,58,Long-term Krat Exclosure
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,ordii,37,Spectab exclosure
1981,Dipodomys,spectabilis,124,Long-term Krat Exclosure
1981,Dipodomys,merriami,29,Control
1981,Dipodomys,merriami,43,Short-term Krat Exclosure
1981,Dipodomys,merriami,45,Long-term Krat Exclosure
1981,Dipodomys,merriami,48,Rodent Exclosure
1981,Dipodomys,spectabilis,129,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,128,Long-term Krat Exclosure
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,merriami,56,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,159,Control
1981,Dipodomys,spectabilis,89,Control
1981,Dipodomys,spectabilis,75,Control
1981,Dipodomys,merriami,22,Control
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,spectabilis,77,Control
1981,Dipodomys,spectabilis,114,Spectab exclosure
1981,Dipodomys,merriami,45,Control
1981,Dipodomys,spectabilis,136,Short-term Krat Exclosure
1981,Dipodomys,merriami,42,Control
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,merriami,60,Control
1981,Dipodomys,spectabilis,81,Control
1981,Dipodomys,spectabilis,151,Spectab exclosure
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,spectabilis,79,Spectab exclosure
1981,Dipodomys,merriami,30,Control
1981,Dipodomys,spectabilis,137,Spectab exclosure
1981,Dipodomys,spectabilis,150,Spectab exclosure
1981,Dipodomys,spectabilis,139,Control
1981,Dipodomys,merriami,40,Control
1981,Dipodomys,merriami,39,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,39,Control
1981,Dipodomys,merriami,44,Rodent Exclosure
1981,Dipodomys,spectabilis,137,Spectab exclosure
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,merriami,43,Rodent Exclosure
1981,Dipodomys,spectabilis,126,Short-term Krat Exclosure
1981,Dipodomys,merriami,52,Spectab exclosure
1981,Dipodomys,merriami,44,Spectab exclosure
1981,Dipodomys,spectabilis,153,Control
1981,Dipodomys,merriami,43,Short-term Krat Exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,50,Spectab exclosure
1981,Dipodomys,ordii,60,Control
1981,Dipodomys,merriami,43,Control
1981,Dipodomys,ordii,47,Spectab exclosure
1981,Dipodomys,spectabilis,115,Spectab exclosure
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,spectabilis,120,Short-term Krat Exclosure
1981,Dipodomys,merriami,40,Control
1981,Dipodomys,merriami,52,Spectab exclosure
1981,Dipodomys,merriami,49,Rodent Exclosure
1981,Dipodomys,ordii,54,Control
1981,Dipodomys,spectabilis,147,Control
1981,Dipodomys,merriami,47,Short-term Krat Exclosure
1981,Dipodomys,merriami,38,Control
1981,Dipodomys,merriami,45,Spectab exclosure
1981,Dipodomys,merriami,52,Rodent Exclosure
1981,Dipodomys,merriami,46,Spectab exclosure
1981,Dipodomys,merriami,43,Rodent Exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,ordii,55,Spectab exclosure
1981,Dipodomys,merriami,47,Rodent Exclosure
1981,Dipodomys,ordii,58,Control
1981,Dipodomys,merriami,44,Control
1981,Dipodomys,merriami,40,Control
1981,Dipodomys,merriami,NA,Rodent Exclosure
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,merriami,43,Control
1981,Dipodomys,merriami,45,Short-term Krat Exclosure
1981,Dipodomys,merriami,48,Short-term Krat Exclosure
1981,Dipodomys,merriami,54,Control
1981,Dipodomys,ordii,50,Control
1981,Dipodomys,spectabilis,132,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,125,Control
1981,Dipodomys,ordii,48,Spectab exclosure
1981,Dipodomys,merriami,43,Control
1981,Dipodomys,merriami,47,Rodent Exclosure
1981,Dipodomys,merriami,48,Spectab exclosure
1981,Dipodomys,merriami,44,Control
1981,Dipodomys,merriami,24,Control
1981,Dipodomys,merriami,44,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,100,Control
1981,Dipodomys,spectabilis,131,Spectab exclosure
1981,Dipodomys,merriami,52,Rodent Exclosure
1981,Dipodomys,spectabilis,138,Spectab exclosure
1981,Dipodomys,spectabilis,135,Control
1981,Dipodomys,spectabilis,140,Control
1981,Dipodomys,spectabilis,104,Spectab exclosure
1981,Dipodomys,merriami,50,Spectab exclosure
1981,Dipodomys,ordii,58,Spectab exclosure
1981,Dipodomys,spectabilis,93,Control
1981,Dipodomys,spectabilis,129,Control
1981,Dipodomys,merriami,43,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,155,Spectab exclosure
1981,Dipodomys,ordii,49,Spectab exclosure
1981,Dipodomys,spectabilis,141,Spectab exclosure
1981,Dipodomys,spectabilis,120,Control
1981,Dipodomys,merriami,43,Short-term Krat Exclosure
1981,Dipodomys,merriami,50,Rodent Exclosure
1981,Dipodomys,spectabilis,98,Spectab exclosure
1981,Dipodomys,spectabilis,82,Spectab exclosure
1981,Dipodomys,merriami,42,Rodent Exclosure
1981,Dipodomys,merriami,44,Spectab exclosure
1981,Dipodomys,merriami,54,Control
1981,Dipodomys,merriami,53,Control
1981,Dipodomys,ordii,47,Spectab exclosure
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,ordii,49,Spectab exclosure
1981,Dipodomys,merriami,43,Control
1981,Dipodomys,merriami,51,Control
1981,Dipodomys,spectabilis,128,Control
1981,Dipodomys,ordii,49,Spectab exclosure
1981,Dipodomys,spectabilis,129,Control
1981,Dipodomys,spectabilis,101,Control
1981,Dipodomys,spectabilis,147,Spectab exclosure
1981,Dipodomys,spectabilis,122,Spectab exclosure
1981,Dipodomys,ordii,47,Control
1981,Dipodomys,merriami,38,Control
1981,Dipodomys,spectabilis,69,Spectab exclosure
1981,Dipodomys,spectabilis,89,Spectab exclosure
1981,Dipodomys,merriami,47,Control
1981,Dipodomys,merriami,41,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,137,Spectab exclosure
1981,Dipodomys,merriami,59,Control
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,spectabilis,141,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,100,Control
1981,Dipodomys,spectabilis,134,Control
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,spectabilis,101,Spectab exclosure
1981,Dipodomys,merriami,39,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,128,Spectab exclosure
1981,Dipodomys,spectabilis,121,Short-term Krat Exclosure
1981,Dipodomys,merriami,46,Control
1981,Dipodomys,merriami,36,Rodent Exclosure
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,47,Short-term Krat Exclosure
1981,Dipodomys,spectabilis,127,Spectab exclosure
1981,Dipodomys,spectabilis,125,Spectab exclosure
1981,Dipodomys,merriami,36,Control
1981,Dipodomys,merriami,42,Control
1981,Dipodomys,merriami,45,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,merriami,41,Short-term Krat Exclosure
1981,Dipodomys,merriami,51,Rodent Exclosure
1981,Dipodomys,merriami,48,Control
1981,Dipodomys,spectabilis,122,Control
1981,Dipodomys,merriami,NA,Control
1981,Dipodomys,spectabilis,135,Spectab exclosure
1981,Dipodomys,merriami,45,Rodent Exclosure
1981,Dipodomys,merriami,50,Control
1981,Dipodomys,spectabilis,136,Control
1981,Dipodomys,merriami,49,Control
1981,Dipodomys,spectabilis,142,Control
1981,Dipodomys,merriami,42,Spectab exclosure
1981,Dipodomys,merriami,48,Rodent Exclosure
1981,Dipodomys,spectabilis,98,Spectab exclosure
1981,Dipodomys,ordii,51,Control
1981,Dipodomys,spectabilis,149,Short-term Krat Exclosure
